8.582684740060579	 19.105642487770368	1
45.557190581032444	 -14.768461986756087	1
-44.12180960661425	 42.63932291574338	-1
-12.616588792832339	 -3.056955318047571	-1
8.345043943241961	 26.392371235301027	1
1.2357026057643026	 -1.2143832969104906	1
-6.0458613973232715	 -10.641776382252225	-1
10.730673025194683	 15.357457338631207	1
31.89258155964515	 -22.4836362341148	1
-19.15318313404406	 30.80117529233536	1
-16.400004838536844	 -18.27970673854017	-1
-38.8190265865767	 -14.893284912321562	-1
-34.879785031482825	 1.5385339710035737	-1
27.000356833603078	 1.8147265297708586	1
-48.27319905406833	 -49.82520597703457	-1
-1.8107120399816878	 -47.84470718430159	-1
30.234556299187602	 49.57818780583197	1
-16.053978617223017	 -28.88357486251777	-1
-34.343933711127264	 -0.5031935298947516	-1
22.832121306107567	 40.29411749310981	1
-1.6827556416372147	 -41.865855761728014	-1
38.652455719147966	 -37.587657746435085	1
35.56405001647509	 -9.264245322742028	1
10.54482124075082	 -29.79061960340299	-1
-31.7004588050965	 22.930955219756143	-1
-8.200043324919278	 -14.487406020178831	-1
13.695696696087325	 32.41784393330387	1
37.705231641045884	 39.23469805010073	1
42.08757516757443	 -42.13665371953119	-1
22.16989492301036	 38.425501525874736	1
-6.08518869772	 -29.952198420007903	-1
8.006881916395201	 5.483727186895763	1
-20.282397143182884	 -25.11415401571012	-1
23.4207834801976	 -3.0677715557803964	1
-10.531137683717247	 6.60512268354119	-1
-43.40861496942934	 -29.122070211519702	-1
-42.23909744152987	 5.0670131705810135	-1
-28.980568599859545	 14.178914630292795	-1
44.1076731102261	 8.186893525953643	1
45.25629537222294	 -16.67922588890083	1
28.155058183346142	 18.64790051029736	1
-9.799598231574649	 3.2535776768005533	-1
-33.945328428067036	 26.46489071520402	-1
40.881142669533915	 -1.6174206840716678	1
-26.610839615756475	 -27.535612070901482	-1
-44.961171836290845	 -26.191213071476927	-1
30.118632672556316	 4.6776074665777045	1
43.26403285624261	 -48.299037063104855	-1
14.636579059865838	 -0.2676136004114298	1
22.275098780292467	 43.10734967823883	1
-26.175006638667288	 -9.4119977841141	-1
-10.49866261271739	 30.9264365065698	1
-4.9874837548756545	 -16.63876505635632	-1
-49.596121669798244	 19.1111946845228	-1
40.3968294324593	 9.749447815594394	1
-12.9568874842522	 -16.157968821310973	-1
15.001233876624042	 -36.931284291784735	-1
4.318557138889311	 -35.69226323339912	-1
7.817601624297275	 -39.617859602364305	-1
1.728845653785271	 -42.947164368205605	-1
44.360381977027146	 29.779486312062758	1
6.48661293991627	 6.911564097010746	1
-1.798171391794824	 -38.349019368437396	-1
3.8421655590294392	 -1.3383456541105545	1
48.93300293585904	 -43.76597888147538	1
-38.43452822607205	 39.78701519318898	1
22.975906893527238	 44.658341572982664	1
28.418133904963156	 -26.58079843800898	1
39.543313307679014	 22.662773896997294	1
-38.02063653112066	 41.2625033033118	1
-1.7065689989537844	 35.565836511211344	1
24.472402305354933	 -28.117820843719944	-1
-0.22784235747187154	 4.099165979462008	1
35.43650630077039	 37.65454849804608	1
41.276187420150706	 -15.802341048429824	1
-18.59207319716878	 47.50501604365677	1
-41.9677610816403	 -31.874961709265104	-1
-42.36923154051154	 -30.242642044275758	-1
-35.36141092072509	 47.48602438700867	1
24.61474419677488	 -24.582733485357522	1
26.56367008768065	 8.902492967046747	1
5.408193882545952	 -21.16113930384984	-1
-21.502686757300193	 30.475582771772977	1
-2.7589065274007254	 23.940231197512503	1
25.041185714143083	 -12.45673382436604	1
18.07026592019777	 -49.42081845381464	-1
-46.333153052633726	 -41.378117014506174	-1
-44.88952706658901	 -7.989614890831035	-1
-47.20861298103563	 36.1407063067884	-1
-30.626909880064613	 -5.783119197475642	-1
42.16005396317722	 -32.8644419156566	1
40.88716478766119	 45.24746430146192	1
24.420313600888306	 -5.938741241378374	1
-38.91250171353333	 32.92264210694637	-1
-29.10021121437183	 29.263802502489284	1
-14.684928572859192	 29.12051503702918	1
-45.17154294468051	 -43.037676897053814	-1
-34.43058040493132	 -10.822475923914197	-1
13.013760466947325	 34.28956842277748	1
8.168125564990511	 9.370007145665781	1
-39.6417375852631	 49.14286907164433	1
-33.58658918651813	 -18.78493074919094	-1
18.27392398563738	 40.86123264085491	1
-29.428843122775373	 44.919989190172146	1
37.22048949406407	 -16.122800901531562	1
-18.299734087683838	 -35.53493004465189	-1
40.456861175996934	 -24.972995947358754	1
30.010489034674094	 -20.316400395727385	1
-19.975983818791022	 -20.982728964150475	-1
27.513861857494447	 24.708552392760595	1
-47.31069017888853	 32.8027232343817	-1
29.785548065746283	 14.292052253952946	1
-13.526592341883259	 47.1566929925617	1
19.28362705058298	 -5.4575278025771325	1
49.10030793227028	 42.11745405397785	1
2.959560431703032	 35.40664794538236	1
25.229971592892923	 32.46815102663915	1
-25.860023338064973	 -28.364483120357995	-1
-10.302424915574385	 46.472553444444614	1
-12.154973030065676	 40.53815238056755	1
-29.04073343107064	 -19.252705603815357	-1
-35.67395855335328	 -13.406910828172393	-1
12.315100192785792	 37.7721645474862	1
6.303734463021662	 -42.96269077033518	-1
-1.609871216453108	 22.817584097068405	1
-26.284918372316035	 43.84692595807245	1
22.386472118315027	 -47.41502932702112	-1
8.980769775966024	 -34.060233027263294	-1
-45.535690492612346	 -18.506843391728623	-1
-17.27309680220226	 35.609838664758485	1
31.820358638341673	 -25.248331470097142	1
27.706804267558454	 20.89202952548726	1
-7.514901678953521	 46.05836485015112	1
-23.39132433074719	 -14.007912301620308	-1
-4.965236509607109	 5.143652326301364	1
15.444204280154722	 12.755815802839102	1
-29.84897116506278	 -17.683671413646152	-1
-26.606720294707042	 -21.569477653144673	-1
-40.70691271587058	 -41.16593509804538	-1
-33.5036152751946	 -23.6010683289931	-1
-29.16238448104176	 -20.672516343532976	-1
-10.635600706615136	 -21.068933713401528	-1
2.2940867168854595	 -8.703164805121553	-1
39.09110481764196	 -31.73874338893975	1
-17.5944828539346	 7.990328913435661	-1
41.3927046941688	 -23.363671036278454	1
28.34373171515064	 8.996436692627839	1
1.4078784243474445	 -17.08835743703272	-1
-10.822839237381267	 11.372931445747135	1
45.77166985378571	 -36.201589133930355	1
